place_id,business_type,location_query,name,address,phone,website,rating,review_count,status,qualify_score,qualify_worth_pursuing,qualify_notes,screenshot_desktop_path,screenshot_mobile_path,approved_for_site,approved_for_outreach,site_filename,site_url,site_generated_at,contact_email,draft_id,email_message_id,email_thread_id,email_sent_at,followup_draft_id,followup_sent_at,expire_at,reply_classification,last_reply_message_id,claimed_at,error,created_at,updated_at
ChIJsRRJSoGxBYgRjtmVpFOtNlI,spray foam insulation,Milwaukee WI,IDI: Insulation Distributors Inc.,"1165 Richards Rd, Hartland, WI 53029, USA",(262) 367-3200,https://www.idi-insulation.com/location/milwaukee-wi/?utm_source=google&utm_medium=organic&utm_campaign=gmb,4.5,52,disqualified,6,False,"The site is functional and reasonably modern with a clear e-commerce layout, phone number visible on both viewports, and decent mobile responsiveness. The main issues are the generic stock cityscape hero image, some visual clutter with dot pagination artifacts, and the design feeling more like a basic template than a polished custom site, but it doesn't urgently need a redesign.",screenshots/ChIJsRRJSoGxBYgRjtmVpFOtNlI/desktop.png,screenshots/ChIJsRRJSoGxBYgRjtmVpFOtNlI/mobile.png,False,False,,,,WAKorders@idimn.com,,,,,,,,,,,,2026-07-28T18:01:04.213750+00:00,2026-08-02T10:27:15.787645+00:00
ChIJs_FFZSXrA4gRy7DH5s8jLL8,spray foam insulation,Green Bay WI,USA Insulation Green Bay - Fox Valley,"3531 Jackson St, Oshkosh, WI 54901, USA",(920) 385-4811,https://usainsulation.net/green-bay-fox-valley?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-green-bay-fox-valley,4.9,131,disqualified,7,False,This is a national franchise website that is reasonably modern with clear CTAs (phone number and booking button visible above the fold on both viewports). The mobile layout is functional though slightly generic; the site doesn't urgently need a redesign as it's a corporate template.,screenshots/ChIJs_FFZSXrA4gRy7DH5s8jLL8/desktop.png,screenshots/ChIJs_FFZSXrA4gRy7DH5s8jLL8/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:24.894990+00:00,2026-08-02T10:27:25.186690+00:00
ChIJsbbBGdsCT6YRy0efsVKEKUw,spray foam insulation,Green Bay WI,Koala Insulation of The Fox Valley,"2300 S Washburn St, Oshkosh, WI 54904, USA",(920) 200-3435,https://koalainsulation.com/Fox-Valley?utm_source=google&utm_medium=organic&utm_campaign=gbp,5.0,128,disqualified,7,False,"This is a franchise/corporate template site from Koala Insulation that is reasonably modern with clear CTAs (phone number and contact form visible above the fold on both viewports). The cookie consent banner is slightly intrusive, and the mobile view lacks the hero image, but overall the site is functional and doesn't urgently need a redesign.",screenshots/ChIJsbbBGdsCT6YRy0efsVKEKUw/desktop.png,screenshots/ChIJsbbBGdsCT6YRy0efsVKEKUw/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:24.901250+00:00,2026-08-02T10:27:34.859935+00:00
ChIJswB7YsrT94cR7PbYhv4qUY8,spray foam insulation,Duluth MN,Gunner Insulation,"14665 Buchanan St NE Ste. 1 & 2, Ham Lake, MN 55304, USA",(763) 355-5460,https://www.homeinsulators.us/,4.9,152,qualified,4,True,"The mobile version is severely broken with horizontal scrolling, cut-off text (logo, address, headline, nav items, and CTA button all clipped), and no responsive hamburger menu. The desktop design is passable but somewhat dated with a cluttered header layout.",screenshots/ChIJswB7YsrT94cR7PbYhv4qUY8/desktop.png,screenshots/ChIJswB7YsrT94cR7PbYhv4qUY8/mobile.png,True,False,,,,quote@homeinsulators.us,,,,,,,,,,,,2026-07-28T18:01:22.445834+00:00,2026-08-02T10:27:43.757058+00:00
ChIJtT3-IthPaIERPgRuVsgJtGg,spray foam insulation,Duluth MN,Pace Residential,"1510 E 4th St, Superior, WI 54880, USA",(218) 600-7473,http://www.pace-residential.com/,4.7,12,qualified,3,True,"The hero section appears to have a broken or missing background image/video, leaving a massive empty black void on both desktop and mobile, making the site look broken and unprofessional. No phone number is visible above the fold on either viewport.",screenshots/ChIJtT3-IthPaIERPgRuVsgJtGg/desktop.png,screenshots/ChIJtT3-IthPaIERPgRuVsgJtGg/mobile.png,True,False,,,,paceresidentialllc@gmail.com,,,,,,,,,,,,2026-07-28T18:01:22.421738+00:00,2026-08-02T10:27:53.026944+00:00
ChIJtUZAttrZ94cR_WNy95g255I,spray foam insulation,Duluth MN,D&H,"213 Pendryn Hill Alcove, Woodbury, MN 55125, USA",(651) 360-2631,https://woodburyinsulation.com/,4.9,40,disqualified,1,True,"The site is stuck on a security/cookie check screen and never loads actual content, meaning visitors see a blank page with no business information, no CTA, and no design — effectively a broken website for an active business with a strong 4.9 rating.",screenshots/ChIJtUZAttrZ94cR_WNy95g255I/desktop.png,screenshots/ChIJtUZAttrZ94cR_WNy95g255I/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:01:22.440235+00:00,2026-08-02T10:28:00.666749+00:00
ChIJvVnc9hKj-IcRRg871FluNK4,spray foam insulation,Eau Claire WI,Alpine Insulation,"3110 Louis Ave, Eau Claire, WI 54703, USA",(920) 458-8188,https://www.alpineinsulation.com/?utm_source=listingnetwork&utm_medium=organic&utm_campaign=listings,4.0,8,disqualified,4,True,"The site uses a heavily dated design with a grey background, old-style logo, stock photography, and a cluttered top bar with awkwardly placed 'Pay Now' and language toggle buttons; the overall template feels early 2010s era and needs a full visual refresh.",screenshots/ChIJvVnc9hKj-IcRRg871FluNK4/desktop.png,screenshots/ChIJvVnc9hKj-IcRRg871FluNK4/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:49.426959+00:00,2026-08-02T10:28:09.038253+00:00
ChIJwQVa9jhps1IRDo4VaWkPIPs,spray foam insulation,Duluth MN,Spray Foam Tech,"515 Jackson Ave NW, Elk River, MN 55330, USA",(763) 241-2092,https://www.sprayfoamtechmn.com/,4.8,25,qualified,5,True,"The desktop hero section appears to have a broken or failed-to-load background image/video leaving a massive dark void with no visible content above the fold, making the site look broken and unprofessional despite having clear CTAs and phone number placement.",screenshots/ChIJwQVa9jhps1IRDo4VaWkPIPs/desktop.png,screenshots/ChIJwQVa9jhps1IRDo4VaWkPIPs/mobile.png,True,False,,,,blake@sprayfoam-tech.com,,,,,,,,,,,,2026-07-28T18:01:22.432098+00:00,2026-08-02T10:28:17.678036+00:00
ChIJy97oWtK5CIgRstyBg0Vy-yM,spray foam insulation,Rockford IL,Comfort 1st Insulation,"612 Harrison Ave, Rockford, IL 61104, USA",(833) 244-7283,https://www.comfort1stinsulation.com/,4.9,291,disqualified,1,False,"Both screenshots show only a bot-verification/challenge screen, meaning the actual website content couldn't be captured. Cannot assess the real site; the business appears active (4.9 stars, 291 reviews) but the screenshots are unusable for grading and the site may be blocked by aggressive security, which itself is a problem.",screenshots/ChIJy97oWtK5CIgRstyBg0Vy-yM/desktop.png,screenshots/ChIJy97oWtK5CIgRstyBg0Vy-yM/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:01:24.476598+00:00,2026-08-02T10:28:25.744029+00:00
ChIJz2Np_C4N-YcRlFyP0K_MtAo,spray foam insulation,Eau Claire WI,Waterway Insulation,"810 S Main St, Fountain City, WI 54629, USA",(507) 458-2580,https://www.waterwayinsulation.com/,5.0,13,disqualified,2,True,"The site is stuck behind a bot-verification/CAPTCHA screen, meaning visitors see no actual content, no phone number, and no CTA — the site is essentially non-functional for potential customers. The business appears real and active with a 5.0 Google rating, making it a strong redesign candidate.",screenshots/ChIJz2Np_C4N-YcRlFyP0K_MtAo/desktop.png,screenshots/ChIJz2Np_C4N-YcRlFyP0K_MtAo/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:49.433987+00:00,2026-08-02T10:28:32.971954+00:00
ChIJz7W92o6hCIgRlhSPS7yiSSs,spray foam insulation,Wausau WI,Janesville Spray Foam Insulation,"719 Jeannie Ln, Beloit, WI 53511, USA",(608) 260-7893,https://www.sprayfoaminsulationjanesville.com/,5.0,25,disqualified,3,True,"No phone number or contact CTA visible above the fold on either viewport; the site has a dated template design with a massive hero image taking up the entire viewport, minimal navigation (only Home and Contact), and the logo is repeated unnecessarily below the fold.",screenshots/ChIJz7W92o6hCIgRlhSPS7yiSSs/desktop.png,screenshots/ChIJz7W92o6hCIgRlhSPS7yiSSs/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:39.638990+00:00,2026-08-03T12:14:14.400452+00:00
